Real, Imaginary 
7637310324530203872,8930373799762120003
4465186899881060001,8344377325576808393
13395560699643180004,6586387903020873563
3293193951510436781,1312419635353069073
9879581854531310344,3937258906059207219
11192001489884379417,11811776718177621657
15129260395943586636,16988586080823313355
8494293040411656677,14072270095050836833
7036135047525418416,5323322137733407267
2661661068866703633,15969966413200221801
7984983206600110900,11016411092181562171
5508205546090781085,14602489202835134897
16524616638272343256,6913979461086301459
12680361767397926537,2295194309549352761
1147597154774676380,6885582928648058283
3442791464324029141,2210004712234623233
10328374392972087424,6630014136703869699
12538379105206710657,1443298336402057481
721649168201028740,4329895009206172443
2164947504603086221,12989685027618517329
6494842513809258664,2075566935436448755
1037783467718224377,6226700806309346265
3113350403154673132,233358345218487179
9340051209464019397,700075035655461537
9573409554682506576,2100225106966384611
10273484590337968113,6300675320899153833
12373709697304352724,455281888987909883
227640944493954941,1365845666963729649
682922833481864824,4097537000891188947
2048768500445594473,12292611002673566841
6146305501336783420,18431088934311148907
18438916504010350261,18399778655514343489
18423261364611947552,18305847819123927235
18376295946416739425,18024055309952678473
18235399691831115044,17178677782438932187
17812710928074241901,14642545199897693329
16544644636803622472,7034147452273976755
12740445762991764185,2655698283112378649
1327849141556189324,7967094849337135947
3983547424668567973,5454540474301856225
11950642274005703920,16363621422905568675
17405182748307560145,12197376121297602793
15322060097503577204,18145384290183256763
9072692145091628381,17542664723130667057
8771332361565333528,15734506021972897939
7867253010986448969,10310029918499590585
5155014959249795292,12483345681789220139
15465044877749385877,556548897948557185
9501646485829054400,1669646693845671555
10058195383777611585,5008940081537014665
11727842077623283140,15026820244611043995
16736782159160297805,8186972586414028753
13316858330061790184,6114173685532534643
3057086842766267321,18342521056597603929
9171260528298801964,18134075022373708555
9067037511186854277,17508736919702022433
8754368459851011216,15632722611686964067
7816361305843482033,10004679687641788969
5002339843820894484,11567294989215815291
15007019531462683453,16255140893937894257
8127570446968947128,11871934534394579539
5935967267197289769,17169059529474187001
17807901801591869308,14613690441003457771
16530217257356504693,6947583175591270081
12697163624650410848,2396005453064258627
1198002726532129313,7188016359192775881
3594008179596387940,3117305003868776027
10782024538789163821,9351915011606328081
13899329542657939848,9609000961109432627
4804500480554716313,10380258809618746265
14413501441664148940,12694032355146687179
6347016177573343589,1188608918020958305
594304459010479152,3565826754062874915
1782913377031437457,10697480262188624745
5348740131094312372,13645696712856322619
16046220393282937117,4043601991149864625
11245173032429708120,12130805973449593875
15288775023579572745,17945673846639230009
8972836923319615004,16943533392498586795
8471766696249293397,13937112030076657153
6968556015038328576,4917847942810868227
2458923971405434113,14753543828432604681
7376771914216302340,7367143337878710811
3683571668939355405,3654685939926580817
11050715006818066216,10964057819779742451
14705400946744647033,14445429385629675737
7222714692814837868,6442800009469923979
3221400004734961989,881655954700220321
9664200014204885968,2644967864100660963
10545855968905106289,7934903592301982889
13190823833005767252,5357966703196397051
2678983351598198525,16073900109589191153
8036950054794595576,11328212181348470227
5664106090674235113,15537892470335859065
16992318272022705340,9720189263588473963
14083466668649012789,10713823717055870273
5356911858527935136,13694727077458059203
16070735575583805409,4190693084955074377
11318718579332312996,12572079254865223131
15509411664287387373,822749617176566161
9634746845443058888,2468248851529698483
10457496462619625049,7404746554589095449
12925745314149323532,3767495590057734731
1883747795028867365,11302486770173204193
5651243385086602096,15460716236810060963
16953730155259806289,9488660563011079657
13967702318360315636,10019237615323687355
5009618807661843677,11610968772261510449
15028856422985531032,16386162243074979731
8193081121537489865,12264998581805835961
6132499290902917980,18348251671707956267
18397497872708753941,18151266867704765569
18299005470707158592,17560312455695193475
18003528264702372545,15787449219666477193
17117096646688014404,10468859511580328347
14457801792644939981,12959834461031433425
6479917230515716712,1986015235675197043
993007617837598521,5958045707025591129
2979022853512795564,17874137121076773387
8937068560538386693,16728923215811216929
8364461607905608464,13293281500014547555
6646640750007273777,2986356352624539433
1493178176312269716,8959069057873618299
4479534528936809149,8430463099911303281
13438603586810427448,6844645226024358227
3422322613012179113,2087191604363523065
10266967839036537340,6261574813090569195
12354159443400060405,337980365562155969
168990182781077984,1013941096686467907
506970548343233953,3041823290059403721
1520911645029701860,9125469870178211163
4562734935089105581,8929665536825081873
13688204805267316744,8342252536765694003
4171126268382847001,6580013536587530393
12513378805148541004,1293296536053039563
646648268026519781,3879889608159118689
1939944804079559344,11639668824477356067
5819834412238678033,16472262399722516585
17459503236716034100,12523299051748446523
15485021562728999069,676409007826236337
9561576540767893976,2029227023478709011
10237985548594130313,6087681070436127033
12267212572072839324,18263043211308381099
18354893642508966357,17895641486506040065
18171192780107795840,16793436312099016963
17620090192904284289,13486820788877947657
15966782431293749636,3566974219214739739
11006859146462145677,10700922657644219217
14573833365676885416,13656023899223106035
6828011949611553017,4074583550250214873
2037291775125107436,12223750650750644619
6111875325375322309,18224507878542382241
18335625976125966928,17780035488208043491
18113389780958797553,16446618317205027241
17446681195457289428,12446366804195978491
15446555438952765053,445612265168832241
9446178169439191928,1336836795506496723
9891790434608024169,4010510386519490169
11228627230114520892,12031531159558470507
15239137616634011061,17647849404965859905
8823924702482929952,16050060067478476483
8025030033739238241,11256692055016326217
5628346027508163108,15323332091339427035
16885038082524489325,9076508126599177873
13761626100154364744,8782780306087982003
4391390153043991001,7901596844554394393
13174170459131973004,5258046459953631563
2629023229976815781,15774139379860894689
7887069689930447344,10428929992163580835
5214464996081790417,12840045902781190889
15643394988245371252,1626649560924469435
10036696817317010525,4879948682773408305
11663346378241479960,14639846048320224915
16543295061014888265,7026049997541571513
12736397035625561564,2631405918915162923
1315702959457581461,7894217756745488769
3947108878372744384,5235909196526914691
11841326635118233153,15707727589580744073
17077235831645147844,10229694621323128987
14338219347516340301,12242339790259835345
6121169895129917672,18280275297069954419
18363509685389753017,17947337743790760025
18197040908750155820,16948525083953176843
17697634578831364229,13952087104440427297
16199415589074989456,4962773165902178659
11704758619805865137,14888319497706535977
16667531785708043796,7771470345700504699
13109107209705028157,4867666963391962481
2433833481695981240,14603000890175887443
7301500445087943721,6915514523108559097
3457757261554279548,2299799495616125675
10373271784662838645,6899398486848377025
12673071280278964320,2251451386835579459
1125725693417789729,6754354160506738377
3377177080253369188,1816318407810663515
10131531240760107565,5448955223431990545
11947849648570771080,16346865670295971635
17396804872002761625,12147108863468811673
15296926468589181644,17994582516696883403
8997291258348441701,17090259402671546977
8545129701335773488,14377290060595537699
7188645030297768849,6238382034367509865
3119191017183754932,268402029392977979
9357573051551264797,805206088178933937
9625975080944242776,2415618264536801811
10431181169123176713,7246854793610405433
12846799433659978524,3293820307121664683
1646910153560832341,9881460921364994049
4940730460682497024,11197638690385430531
14822191382047491073,15146171997446739977
7573085998723369988,8545027844921116699
4272513922460558349,7188339461053798481
12817541767381675048,3118274309451843827
1559137154725921913,9354822928355531481
4677411464177765740,9617724711357042827
14032234392533297221,10406430060361576865
5203215030180788432,12772546107375178979
15609645090542365297,1424150174706433705
9935447124207992660,4272450524119301115
11359597298914426365,12817351572357903345
15632047823033727480,1558566569654606803
10002655321682079209,4675699708963820409
11561221891336686012,14027099126891461227
16236921600300506421,5187809233255280449
11817276653482416032,15563427699765841347
